TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-03-30 09:37:31.460,1.5809666,0.0,0.3041615,0.9843054,1.0356219,0.0,0.23092891,0.9457388,1.0673841,0.0,0.39097658,1.1980449,0.79424185,0.0,0.7242011,0.81074023,0.126565,0.0,0.09467651,0.58833295,834.0659,857.8388,842.52747,1061.7216,867.9121,-0.04180908203125,0.1297607421875,0.98779296875,1.143951416015625,-10.60211181640625,-4.987030029296875,1,2.0,1.0,1.0,2.0,85.00
2021-03-30 09:37:31.966,1.5809666,0.0,0.782206,0.9843054,1.0356219,0.0,0.37843975,0.9457388,1.0673841,0.0,0.28435108,1.1980449,0.79424185,0.0,0.69446546,0.81074023,0.126565,0.0,0.34517717,0.58833295,893.69965,731.7216,756.7033,958.5714,1074.2124,-0.00848388671875,0.0966796875,0.9967041015625,5.60760498046875,-7.19268798828125,1.054229736328125,1,2.0,1.0,1.0,2.0,85.00
2021-03-30 09:37:32.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:32.475,0.25843206,0.0,0.71705383,0.53160053,0.5754696,0.0,0.3784414,0.35696426,0.5860119,0.0,0.28702816,0.51045495,0.28154022,0.0,0.63340384,0.71335316,-0.10215624,0.0,0.40202552,0.5000823,786.1172,849.3773,823.9927,1085.0916,893.2967,1.220703125E-4,0.12158203125,0.9912109375,5.69732666015625,-6.878662109375,1.0467529296875,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:32.984,0.25965557,0.0,0.6084651,0.428637,0.53721285,0.0,0.2812036,0.46987784,0.5860119,0.0,0.22002178,0.53053886,0.36146286,0.0,0.6455749,0.8321874,-0.18617144,0.0,0.31526357,0.4946118,854.61536,753.0769,770.80585,592.3077,698.2784,0.02740478515625,0.12249755859375,1.0,5.121612548828125,-4.643096923828125,1.7047119140625,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:33.490,0.296977,0.0,0.5756129,0.5077245,0.48820162,0.0,0.28230408,0.6427134,0.706665,0.0,0.3678013,0.61076283,0.48482722,0.0,0.63095576,0.757539,-0.20783983,0.0,0.3411024,0.5065741,797.3993,716.4103,744.61536,492.38095,647.1062,0.01409912109375,0.1142578125,0.9949951171875,5.301055908203125,-4.29168701171875,1.55517578125,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:33.590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:33.995,0.3261283,0.0,0.6247349,0.5253271,0.421932,0.0,0.29063457,0.72461283,0.68560886,0.0,0.3822711,0.6763488,0.5174142,0.0,0.6422764,0.7450728,-0.1936434,0.0,0.3273376,0.5186711,760.32965,854.21246,828.4249,1043.1868,882.01465,0.00616455078125,0.12017822265625,0.99359130859375,5.001983642578125,-3.39447021484375,2.1234130859375,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:34.505,0.38058326,0.0,0.65050524,0.63998175,0.41249406,0.0,0.3008506,0.7855838,0.684369,0.0,0.42045397,0.6623719,0.540049,0.0,0.6125387,0.56887746,-0.1040839,0.0,0.28803965,0.51765615,693.8461,788.5348,780.07324,661.2088,581.4286,0.0079345703125,0.11712646484375,0.99700927734375,3.6785888671875,-3.043060302734375,-0.067291259765625,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:34.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:35.032,0.40486455,0.0,0.4076049,0.6232971,0.27955857,0.0,0.09844788,0.73498297,0.60333145,0.0,0.4203387,0.56745917,0.3798116,0.0,0.5900188,0.5008641,0.0022532914,0.0,0.22960353,0.51028943,812.71063,714.3956,741.79486,505.67764,624.5421,-0.03021240234375,0.12017822265625,0.99200439453125,6.3104248046875,-3.09539794921875,2.011260986328125,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:35.543,0.40486455,0.0,0.19488637,0.6232971,0.27955857,0.0,-0.041654333,0.73498297,0.60333145,0.0,0.24238074,0.56745917,0.3798116,0.0,0.64882463,0.5008641,0.0022532914,0.0,0.22298622,0.51028943,877.98535,840.5128,809.4872,850.58606,881.6117,-0.04254150390625,0.13287353515625,1.0013427734375,5.226287841796875,-3.99261474609375,1.293487548828125,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:36.107,0.40486455,0.0,0.15850358,0.6232971,0.27955857,0.0,0.0047407122,0.73498297,0.60333145,0.0,0.1468149,0.56745917,0.3798116,0.0,0.62379587,0.5008641,0.0022532914,0.0,0.3699061,0.51028943,888.86444,750.65936,768.3883,665.2381,805.4579,-0.04327392578125,0.123779296875,0.99298095703125,4.78515625,-1.951446533203125,-3.529052734375,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:36.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:36.649,0.9263187,0.0,0.28744087,0.89647835,0.6996314,0.0,0.02903717,0.8044676,0.73618966,0.0,0.048417483,0.9752735,0.4641971,0.0,0.6518209,0.6555903,0.09216333,0.0,0.41345188,0.6755012,696.6667,799.81683,796.5934,819.5604,682.5641,-0.06170654296875,0.1556396484375,1.0118408203125,-9.084320068359375,6.975860595703125,-9.869384765625,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:37.154,1.0238754,0.0,0.3377543,0.90345657,0.6829648,0.0,0.0049263453,0.81625676,0.79478925,0.0,-0.10150568,0.98220104,0.5416632,0.0,0.5704752,0.71420866,0.058082916,0.0,0.44415987,0.66462696,761.9414,831.2454,968.24176,924.7253,736.9597,-0.1220703125,0.00244140625,1.018798828125,0.6280517578125,-9.510498046875,25.308990478515625,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:37.691,1.0567597,0.0,0.44654638,0.8663185,0.6181455,0.0,-0.04101129,0.73776305,0.6393727,0.0,-0.35343966,0.9154982,0.5969017,0.0,0.6510011,0.72960824,0.052275848,0.0,0.39816007,0.65975964,713.9927,747.4359,781.28204,678.5348,770.80585,0.11334228515625,0.0369873046875,0.99200439453125,1.069183349609375,-27.611846923828125,78.5662841796875,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:37.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:38.197,1.1429728,0.0,0.44654638,0.8283776,0.57394165,0.0,-0.04101129,0.7198857,0.630441,0.0,-0.35343966,0.7082247,0.6775396,0.0,0.6510011,0.7970883,-0.022890218,0.0,0.39816007,0.66392404,793.7729,773.6264,756.7033,735.34796,705.5311,0.1793212890625,0.00579833984375,1.00054931640625,4.90478515625,-2.61688232421875,-1.323394775390625,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:38.703,1.1429728,0.0,0.44654638,0.8283776,0.57394165,0.0,-0.04101129,0.7198857,0.630441,0.0,-0.35343966,0.7082247,0.6775396,0.0,0.6510011,0.7970883,-0.022890218,0.0,0.39816007,0.66392404,890.4762,791.75824,783.2967,906.99634,836.08057,0.1790771484375,-0.01983642578125,0.985595703125,4.344024658203125,-3.46923828125,-1.472930908203125,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:38.940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:39.247,1.1429728,0.0,0.36161754,0.8283776,0.57394165,0.0,0.30353004,0.7198857,0.630441,0.0,0.011575129,0.7082247,0.6775396,0.0,0.55445665,0.7970883,-0.022890218,0.0,0.37020257,0.66392404,848.1685,784.5055,802.6374,933.1868,1027.8755,0.180419921875,-0.021728515625,0.9884033203125,3.521575927734375,-8.112335205078125,-1.6448974609375,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:39.787,0.8502726,0.0,0.45265496,0.35816026,0.4538745,0.0,0.23580307,0.4482114,0.7306861,0.0,0.10284843,0.5204014,0.4710957,0.0,0.5579525,0.6392601,0.062278457,0.0,0.2831122,0.4372947,715.6044,823.5897,796.99634,722.0513,659.19415,0.230712890625,0.0068359375,0.98175048828125,6.519775390625,-7.8955078125,-3.058013916015625,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:40.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:40.331,1.0368469,0.0,0.5039082,0.3275892,0.46313947,0.0,0.22442491,0.44358665,0.74411017,0.0,0.1774805,0.5289722,0.5099965,0.0,0.6297959,0.6954266,0.07075837,0.0,0.22476925,0.3848893,696.26373,788.93774,808.2784,883.22345,774.43225,0.21484375,0.06170654296875,0.95574951171875,9.76470947265625,-4.8748779296875,-12.57598876953125,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:40.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:40.833,1.2961816,0.0,0.73431766,0.28629324,0.77554893,0.0,0.3629537,0.3386892,0.81966364,0.0,0.27875692,0.4723283,0.54668707,0.0,0.664463,0.7258603,0.091785066,0.0,0.08142652,0.38654724,786.9231,873.95605,850.18317,974.2857,815.12823,0.269775390625,0.11053466796875,0.9759521484375,7.125396728515625,-5.203857421875,2.37762451171875,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:41.344,1.4586353,0.0,0.92251444,0.26721323,0.92364436,0.0,0.63764125,0.37304932,0.8108674,0.0,0.51731205,0.3065984,0.6284421,0.0,0.66271377,0.78432584,0.11542756,0.0,0.06533412,0.30002198,745.42126,782.0879,791.75824,756.30035,740.58606,0.27325439453125,0.10528564453125,0.95611572265625,2.624359130859375,-3.820648193359375,6.95343017578125,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:41.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:41.896,1.4586353,0.0,1.0709597,0.26721323,0.92364436,0.0,0.8342202,0.37304932,0.8108674,0.0,0.49849442,0.3065984,0.6284421,0.0,0.58726066,0.78432584,0.11542756,0.0,0.13263535,0.30002198,770.40295,762.3443,763.95605,662.4176,686.5934,0.2135009765625,0.04974365234375,0.9658203125,-1.51031494140625,-1.8243408203125,16.52374267578125,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:42.410,1.4586353,0.0,1.0709597,1.7642319,0.92364436,0.0,0.8342202,1.486162,0.8108674,0.0,0.49849442,1.0325624,0.6284421,0.0,0.58726066,0.8741046,0.11542756,0.0,0.13263535,0.38454154,919.0842,791.75824,793.7729,813.1135,815.9341,0.25433349609375,-0.025390625,0.9869384765625,2.385101318359375,-7.835693359375,-0.859832763671875,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:42.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:42.950,1.4586353,0.0,1.0709597,1.7642319,0.92364436,0.0,0.8342202,1.486162,0.8108674,0.0,0.49849442,1.0325624,0.6284421,0.0,0.58726066,0.8741046,0.11542756,0.0,0.13263535,0.38454154,776.8498,810.696,722.4542,539.12085,676.52014,0.21368408203125,0.03619384765625,0.96478271484375,13.211517333984375,-5.316009521484375,-31.32781982421875,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:43.464,1.4586353,0.0,0.55338085,1.784909,0.92364436,0.0,0.22061956,1.5557184,0.8108674,0.0,0.47223002,1.0325624,0.6284421,0.0,0.4778497,0.861315,0.11542756,0.0,0.30270666,0.39047036,762.3443,823.5897,819.5604,857.4359,776.04395,0.2186279296875,0.123291015625,0.96343994140625,3.1402587890625,-1.65985107421875,-3.7982177734375,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:43.991,1.4586353,0.0,0.55338085,1.784909,0.92364436,0.0,0.22061956,1.5557184,0.8108674,0.0,0.47223002,1.0325624,0.6284421,0.0,0.4778497,0.861315,0.11542756,0.0,0.30270666,0.39047036,780.07324,812.71063,814.3223,991.6117,742.6007,0.25518798828125,0.156494140625,0.98504638671875,4.20196533203125,0.1495361328125,3.409423828125,1,1.0,1.0,1.0,1.0,90.00
2021-03-30 09:37:44.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:44.494,1.4586353,0.0,0.6472889,1.784909,0.92364436,0.0,0.26471752,1.5557184,0.8108674,0.0,0.46440154,1.0325624,0.6284421,0.0,0.445056,0.861315,0.11542756,0.0,0.29314545,0.39047036,846.1539,752.27106,763.95605,711.5751,797.3993,0.2596435546875,0.06585693359375,0.98486328125,1.188812255859375,-10.36285400390625,29.74273681640625,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:45.016,1.4586353,0.0,0.6472889,1.784909,0.92364436,0.0,0.26471752,1.5557184,0.8108674,0.0,0.46440154,1.0325624,0.6284421,0.0,0.445056,0.861315,0.11542756,0.0,0.29314545,0.39047036,883.6264,861.8681,839.304,967.03296,877.5824,0.2701416015625,0.059326171875,0.9873046875,6.3702392578125,-2.519683837890625,-9.891815185546875,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:45.536,1.4586353,0.0,0.6472889,1.784909,0.92364436,0.0,0.26471752,1.5557184,0.8108674,0.0,0.46440154,1.0325624,0.6284421,0.0,0.445056,0.861315,0.11542756,0.0,0.29314545,0.39047036,774.0293,826.4103,827.619,926.7399,757.50916,0.244140625,0.108154296875,0.967041015625,6.616973876953125,-2.938385009765625,-5.30853271484375,1,2.0,1.0,1.0,2.0,85.00
2021-03-30 09:37:45.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:46.074,1.4586353,0.0,0.6472889,0.8712498,0.92364436,0.0,0.26471752,0.48663747,0.8108674,0.0,0.46440154,0.86569077,0.6284421,0.0,0.445056,0.8447445,0.11542756,0.0,0.29314545,0.24847116,821.5751,867.9121,833.2601,1008.5348,865.89746,0.2845458984375,0.15234375,0.9541015625,6.258087158203125,-9.084320068359375,-1.263580322265625,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:46.615,1.4586353,0.0,0.43236443,1.1782131,0.92364436,0.0,0.22485685,0.6673077,0.8108674,0.0,0.18368334,0.93004864,0.6284421,0.0,0.6119811,0.86810976,0.11542756,0.0,0.0285257,0.34200945,736.1539,792.5641,858.24176,761.13556,692.6374,0.2802734375,0.18634033203125,0.9986572265625,8.7030029296875,-7.01324462890625,-10.946044921875,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:47.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-03-30 09:37:47.161,1.4586353,0.0,0.43236443,1.2248874,0.92364436,0.0,0.22485685,0.7923324,0.8108674,0.0,0.18368334,0.85088605,0.6284421,0.0,0.6119811,0.8679332,0.11542756,0.0,0.0285257,0.35570645,823.5897,835.6777,842.9304,996.8498,834.0659,0.26055908203125,0.20849609375,0.93524169921875,3.641204833984375,-4.0972900390625,2.429962158203125,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:47.675,1.4586353,0.0,0.49232087,1.4016179,0.92364436,0.0,0.22096184,1.0406271,0.8108674,0.0,-0.028539475,0.7691616,0.6284421,0.0,0.60477567,0.8434616,0.11542756,0.0,0.07434461,0.44636777,733.73627,794.57874,791.75824,635.0183,585.8608,0.23712158203125,0.19952392578125,0.97113037109375,8.725433349609375,-5.959014892578125,4.044952392578125,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:48.220,1.4586353,0.0,0.751303,1.4016179,0.92364436,0.0,0.5575544,1.0406271,0.8108674,0.0,0.41764072,0.7691616,0.6284421,0.0,0.65017873,0.8434616,0.11542756,0.0,0.27629706,0.44636777,832.0513,759.5238,751.8681,678.1319,695.8608,0.24432373046875,0.0921630859375,0.95233154296875,-0.216827392578125,-8.0450439453125,30.7147216796875,1,1.0,1.0,1.0,1.0,85.00
2021-03-30 09:37:48.280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
